complaint_id,complaint_time,fraud_type,fraud_amount,victim_city,time_to_withdrawal,withdrawal_city,is_high_risk
CMP_107867,2024-05-30 03:19:18,UPI Fraud,29102.61,Kolkata,107,Kolkata,0
CMP_107868,2023-07-10 20:15:49,Online Shopping Scam,39259.61,Chennai,229,Chennai,0
CMP_107869,2024-08-01 01:00:07,UPI Fraud,24393.07,Kolkata,100,Kolkata,0
CMP_107870,2024-10-05 02:17:30,OTP Scam,34006.85,Mumbai,118,Mumbai,0
CMP_107871,2024-03-12 11:50:49,Online Shopping Scam,8330.75,Chennai,706,Delhi,0
CMP_107872,2024-04-01 01:11:56,UPI Fraud,87108.53,Kolkata,85,Kolkata,1
CMP_107873,2023-10-16 17:47:01,Online Shopping Scam,24073.91,Kolkata,760,Kolkata,0
CMP_107874,2024-04-26 00:50:44,OTP Scam,41325.0,Pune,11,Pune,0
CMP_107875,2023-10-08 22:57:09,OTP Scam,19077.28,Chennai,21,Chennai,0
CMP_107876,2024-04-09 13:42:06,UPI Fraud,71349.32,Chennai,56,Mumbai,1
CMP_107877,2024-04-11 08:12:54,Phishing,52048.36,Mumbai,398,Kolkata,0
CMP_107878,2023-10-06 05:38:18,OTP Scam,84588.32,Lucknow,56,Lucknow,1
CMP_107879,2023-07-10 23:51:19,Credit Card Fraud,341673.9,Chennai,783,Chennai,0
CMP_107880,2024-09-09 09:04:50,OTP Scam,57416.25,Delhi,107,Mumbai,1
CMP_107881,2024-12-18 23:09:19,Phishing,4948.63,Hyderabad,1346,Hyderabad,0
CMP_107882,2023-06-16 03:00:29,OTP Scam,47112.77,Hyderabad,7,Hyderabad,0
CMP_107883,2023-06-05 00:44:45,OTP Scam,23634.1,Lucknow,9,Chennai,0
CMP_107884,2024-06-22 03:59:33,OTP Scam,42205.75,Bengaluru,71,Bengaluru,0
CMP_107885,2024-12-06 23:50:27,Phishing,15296.22,Pune,126,Pune,0
CMP_107886,2024-12-07 20:31:01,OTP Scam,51285.39,Pune,49,Mumbai,1
CMP_107887,2023-12-15 03:28:02,OTP Scam,58570.75,Kolkata,101,Delhi,1
CMP_107888,2024-11-18 00:17:18,Fake Loan App,41990.77,Lucknow,734,Lucknow,0
CMP_107889,2023-09-12 23:23:06,Credit Card Fraud,283900.01,Jaipur,233,Jaipur,0
CMP_107890,2024-01-13 01:48:37,Credit Card Fraud,121308.19,Bengaluru,1115,Pune,0
CMP_107891,2023-12-06 02:38:31,Credit Card Fraud,339180.97,Indore,329,Indore,0
CMP_107892,2024-11-05 06:03:39,OTP Scam,92097.79,Mumbai,69,Mumbai,1
CMP_107893,2023-10-11 14:30:39,OTP Scam,4480.89,Jaipur,92,Jaipur,0
CMP_107894,2024-02-15 00:08:43,Credit Card Fraud,351147.01,Chennai,1414,Bengaluru,0
CMP_107895,2023-09-19 09:37:30,Credit Card Fraud,436473.46,Hyderabad,1271,Hyderabad,0
CMP_107896,2023-02-11 15:52:38,OTP Scam,14807.0,Jaipur,20,Jaipur,0
CMP_107897,2024-07-19 09:36:50,UPI Fraud,27422.18,Lucknow,111,Lucknow,0
CMP_107898,2024-10-18 07:18:31,OTP Scam,28421.99,Indore,99,Indore,0
CMP_107899,2023-10-29 03:00:25,OTP Scam,62914.43,Indore,110,Delhi,1
CMP_107900,2024-03-06 23:56:11,UPI Fraud,78479.81,Lucknow,96,Hyderabad,1
CMP_107901,2024-02-01 10:56:14,Credit Card Fraud,172683.93,Jaipur,1400,Jaipur,0
CMP_107902,2023-11-13 07:09:57,Phishing,9741.48,Jaipur,144,Jaipur,0
CMP_107903,2023-09-16 04:38:34,Credit Card Fraud,320854.66,Indore,799,Indore,0
CMP_107904,2023-10-01 15:17:16,Phishing,80890.76,Kolkata,490,Kolkata,0
CMP_107905,2023-09-16 08:52:57,OTP Scam,24248.77,Pune,14,Lucknow,0
CMP_107906,2024-01-30 09:53:03,Online Shopping Scam,22531.83,Jaipur,334,Jaipur,0
CMP_107907,2023-12-13 21:54:41,OTP Scam,82782.12,Hyderabad,47,Hyderabad,1
CMP_107908,2023-12-18 02:22:30,UPI Fraud,1225.09,Lucknow,68,Lucknow,0
CMP_107909,2024-03-22 04:02:16,UPI Fraud,98147.68,Delhi,52,Delhi,1
CMP_107910,2023-04-09 05:09:16,UPI Fraud,14751.18,Jaipur,113,Jaipur,0
CMP_107911,2024-03-31 18:38:41,OTP Scam,20522.08,Kolkata,36,Kolkata,0
CMP_107912,2024-01-01 00:15:49,UPI Fraud,5331.42,Kolkata,7,Kolkata,0
CMP_107913,2024-07-06 03:57:43,UPI Fraud,1837.98,Lucknow,51,Lucknow,0
CMP_107914,2023-08-09 18:01:48,Fake Loan App,47094.05,Bengaluru,695,Bengaluru,0
CMP_107915,2024-07-26 14:37:12,Fake Loan App,80738.63,Jaipur,603,Bengaluru,0
CMP_107916,2024-10-18 16:21:54,Phishing,40722.41,Pune,953,Pune,0
CMP_107917,2023-06-03 09:15:22,Credit Card Fraud,68345.98,Pune,758,Jaipur,0
CMP_107918,2024-05-26 20:28:59,OTP Scam,72866.32,Lucknow,20,Mumbai,1
CMP_107919,2023-06-21 15:40:48,Phishing,89365.79,Kolkata,121,Indore,0
CMP_107920,2024-08-26 03:26:32,Fake Loan App,192678.58,Lucknow,974,Lucknow,0
CMP_107921,2024-07-24 07:10:48,Fake Loan App,66552.98,Delhi,829,Delhi,0
CMP_107922,2024-08-30 00:31:54,Credit Card Fraud,233002.09,Kolkata,362,Kolkata,0
CMP_107923,2023-11-05 14:13:25,Credit Card Fraud,312688.3,Jaipur,188,Pune,0
CMP_107924,2024-09-26 14:39:07,OTP Scam,46710.57,Hyderabad,19,Hyderabad,0
CMP_107925,2023-06-06 05:58:29,UPI Fraud,28859.97,Lucknow,86,Lucknow,0
CMP_107926,2023-02-13 09:43:08,OTP Scam,53855.53,Jaipur,51,Kolkata,1
CMP_107927,2023-08-14 02:04:41,Fake Loan App,59690.12,Indore,1334,Mumbai,0
CMP_107928,2024-11-20 12:29:23,Phishing,68571.14,Indore,951,Pune,0
CMP_107929,2023-04-06 13:22:16,Credit Card Fraud,416249.69,Lucknow,1203,Jaipur,0
CMP_107930,2024-05-30 03:50:25,Fake Loan App,228123.15,Kolkata,1407,Kolkata,0
CMP_107931,2024-10-30 11:32:52,Phishing,12818.97,Lucknow,909,Lucknow,0
CMP_107932,2024-03-11 08:18:15,Credit Card Fraud,94214.55,Lucknow,1314,Lucknow,0
CMP_107933,2023-01-07 01:00:06,Phishing,92760.35,Hyderabad,1248,Hyderabad,0
CMP_107934,2024-01-26 11:47:29,UPI Fraud,92216.22,Hyderabad,96,Delhi,1
CMP_107935,2024-01-03 03:43:50,UPI Fraud,1444.83,Hyderabad,65,Hyderabad,0
CMP_107936,2024-08-17 05:37:19,Fake Loan App,487655.81,Chennai,534,Chennai,0
CMP_107937,2024-03-07 20:22:03,OTP Scam,44532.62,Indore,10,Hyderabad,0
CMP_107938,2024-04-23 12:14:19,Credit Card Fraud,444033.36,Chennai,556,Lucknow,0
CMP_107939,2024-06-03 00:42:13,Fake Loan App,121795.33,Kolkata,133,Kolkata,0
CMP_107940,2024-11-17 02:53:42,UPI Fraud,13694.23,Indore,69,Indore,0
CMP_107941,2024-05-16 22:35:46,UPI Fraud,5917.2,Chennai,16,Chennai,0
CMP_107942,2023-10-16 18:57:27,Phishing,88849.19,Hyderabad,1190,Hyderabad,0
CMP_107943,2023-03-02 03:53:27,Phishing,56737.47,Bengaluru,479,Bengaluru,0
CMP_107944,2023-05-06 15:29:18,OTP Scam,74623.85,Chennai,11,Chennai,1
CMP_107945,2024-06-16 19:27:09,UPI Fraud,66631.98,Mumbai,35,Delhi,1
CMP_107946,2023-12-03 22:11:13,OTP Scam,73044.39,Chennai,5,Chennai,1
CMP_107947,2024-02-27 00:39:04,OTP Scam,35235.32,Lucknow,62,Lucknow,0
CMP_107948,2024-05-23 15:54:33,Credit Card Fraud,115326.7,Jaipur,188,Jaipur,0
CMP_107949,2024-04-22 02:18:47,UPI Fraud,72969.67,Chennai,62,Chennai,1
CMP_107950,2023-11-17 04:13:41,UPI Fraud,60642.01,Bengaluru,60,Bengaluru,1
CMP_107951,2023-08-01 00:30:47,Phishing,7014.62,Bengaluru,336,Hyderabad,0
CMP_107952,2024-02-27 23:11:06,Credit Card Fraud,35242.46,Chennai,662,Chennai,0
CMP_107953,2024-08-17 21:52:25,UPI Fraud,73234.5,Lucknow,42,Mumbai,1
CMP_107954,2024-09-25 22:33:00,Phishing,35116.86,Mumbai,622,Delhi,0
CMP_107955,2023-07-20 03:04:40,Fake Loan App,280167.71,Indore,1204,Indore,0
CMP_107956,2024-06-15 10:51:35,Credit Card Fraud,444775.05,Pune,1073,Pune,0
CMP_107957,2023-12-04 04:05:51,Credit Card Fraud,469225.51,Jaipur,965,Jaipur,0
CMP_107958,2024-05-20 19:20:21,Phishing,20993.79,Chennai,250,Chennai,0
CMP_107959,2024-03-02 22:31:09,Fake Loan App,466055.46,Lucknow,679,Lucknow,0
CMP_107960,2024-03-15 04:33:17,UPI Fraud,45074.76,Hyderabad,62,Hyderabad,0
CMP_107961,2023-08-26 15:25:18,OTP Scam,29537.87,Bengaluru,37,Bengaluru,0
CMP_107962,2024-04-18 03:15:47,Fake Loan App,471404.94,Chennai,248,Kolkata,0
CMP_107963,2023-09-14 12:53:15,UPI Fraud,45636.55,Kolkata,56,Kolkata,0
CMP_107964,2023-04-22 02:00:28,Credit Card Fraud,135654.67,Indore,372,Indore,0
CMP_107965,2024-09-07 08:24:02,Fake Loan App,268190.49,Pune,82,Lucknow,1
CMP_107966,2024-09-17 10:05:16,Phishing,16454.39,Kolkata,1266,Kolkata,0
CMP_107967,2023-11-21 21:40:02,UPI Fraud,34350.98,Hyderabad,108,Hyderabad,0
CMP_107968,2024-11-28 00:53:19,Credit Card Fraud,302025.67,Bengaluru,344,Bengaluru,0
CMP_107969,2024-09-06 00:17:12,OTP Scam,6954.94,Bengaluru,54,Bengaluru,0
CMP_107970,2023-04-17 22:14:45,Online Shopping Scam,31812.57,Kolkata,1017,Kolkata,0
CMP_107971,2024-01-13 11:08:40,UPI Fraud,28735.42,Delhi,104,Delhi,0
CMP_107972,2023-10-28 10:35:19,UPI Fraud,74428.04,Chennai,13,Delhi,1
CMP_107973,2024-12-15 12:30:19,UPI Fraud,90738.19,Indore,118,Lucknow,1
CMP_107974,2024-01-21 01:52:01,UPI Fraud,34988.36,Pune,11,Chennai,0
CMP_107975,2024-09-03 10:54:40,UPI Fraud,81008.66,Hyderabad,79,Hyderabad,1
CMP_107976,2024-11-21 20:59:01,Online Shopping Scam,37447.42,Bengaluru,980,Bengaluru,0
CMP_107977,2024-05-21 05:03:20,OTP Scam,95108.39,Mumbai,106,Pune,1
CMP_107978,2023-12-24 14:00:28,OTP Scam,75706.03,Indore,76,Kolkata,1
CMP_107979,2023-10-01 20:13:37,OTP Scam,86118.19,Bengaluru,113,Chennai,1
CMP_107980,2024-05-09 22:17:38,Credit Card Fraud,285610.6,Jaipur,1394,Jaipur,0
CMP_107981,2024-05-11 02:13:30,UPI Fraud,98886.59,Hyderabad,58,Delhi,1
CMP_107982,2023-01-29 06:56:09,Credit Card Fraud,452718.97,Indore,279,Indore,0
CMP_107983,2023-12-04 09:40:24,UPI Fraud,3662.74,Kolkata,117,Kolkata,0
CMP_107984,2023-07-16 22:18:36,Online Shopping Scam,60576.93,Bengaluru,369,Bengaluru,0
CMP_107985,2024-06-16 01:16:49,OTP Scam,89650.12,Pune,61,Pune,1
CMP_107986,2024-11-03 05:19:21,Credit Card Fraud,458584.52,Lucknow,163,Lucknow,0
CMP_107987,2023-03-06 07:54:55,Credit Card Fraud,319456.94,Chennai,249,Chennai,0
CMP_107988,2024-02-14 20:41:32,Online Shopping Scam,40240.06,Indore,1406,Indore,0
CMP_107989,2023-09-22 08:14:15,UPI Fraud,18206.16,Kolkata,85,Kolkata,0
CMP_107990,2023-06-23 19:53:56,OTP Scam,44358.88,Indore,114,Indore,0
CMP_107991,2023-02-08 13:46:05,UPI Fraud,49791.98,Bengaluru,85,Bengaluru,0
CMP_107992,2023-05-26 15:56:32,OTP Scam,92165.29,Chennai,111,Mumbai,1
CMP_107993,2024-11-05 05:16:53,UPI Fraud,66905.91,Kolkata,120,Kolkata,0
CMP_107994,2024-07-05 15:24:50,Fake Loan App,27493.7,Pune,441,Indore,0
CMP_107995,2024-06-05 15:52:14,Online Shopping Scam,36717.68,Lucknow,157,Hyderabad,0
CMP_107996,2023-04-11 23:00:47,Fake Loan App,92440.65,Kolkata,883,Kolkata,0
CMP_107997,2024-07-31 20:52:59,Phishing,19803.24,Bengaluru,1320,Mumbai,0
CMP_107998,2024-07-26 04:41:01,Phishing,35903.27,Indore,148,Indore,0
CMP_107999,2023-04-28 23:33:56,Credit Card Fraud,268993.65,Kolkata,607,Kolkata,0
CMP_108000,2024-11-30 04:34:49,UPI Fraud,67211.58,Indore,104,Kolkata,1
CMP_108001,2024-10-08 03:25:50,UPI Fraud,92913.65,Jaipur,51,Kolkata,1
CMP_108002,2024-10-20 22:45:09,UPI Fraud,68343.97,Chennai,28,Chennai,1
CMP_108003,2023-03-16 07:39:04,Online Shopping Scam,91468.48,Chennai,653,Chennai,0
CMP_108004,2024-12-02 19:41:21,OTP Scam,73151.81,Delhi,110,Mumbai,1
CMP_108005,2024-11-04 05:30:55,Online Shopping Scam,3500.2,Indore,810,Indore,0
CMP_108006,2023-02-01 04:25:19,OTP Scam,63692.98,Pune,6,Kolkata,1
CMP_108007,2024-11-21 20:27:08,Fake Loan App,442450.9,Jaipur,282,Jaipur,0
CMP_108008,2024-04-01 11:02:13,OTP Scam,47399.37,Lucknow,48,Hyderabad,0
CMP_108009,2023-06-06 06:00:40,OTP Scam,47065.41,Hyderabad,19,Hyderabad,0
CMP_108010,2023-12-14 00:02:42,Credit Card Fraud,199383.04,Jaipur,640,Jaipur,0
CMP_108011,2024-04-18 02:15:53,Fake Loan App,366172.21,Hyderabad,238,Hyderabad,0
CMP_108012,2023-11-27 02:17:45,Credit Card Fraud,70877.34,Delhi,875,Kolkata,0
CMP_108013,2023-05-17 04:05:14,UPI Fraud,67991.88,Hyderabad,120,Hyderabad,0
CMP_108014,2023-10-04 08:38:44,Phishing,35339.33,Bengaluru,105,Bengaluru,0
CMP_108015,2023-04-24 03:21:12,Credit Card Fraud,422602.02,Delhi,752,Delhi,0
CMP_108016,2023-12-21 21:17:09,OTP Scam,28980.66,Chennai,119,Chennai,0
CMP_108017,2023-07-07 22:21:17,Credit Card Fraud,15412.72,Kolkata,1028,Pune,0
CMP_108018,2023-04-22 19:51:31,UPI Fraud,67812.09,Chennai,45,Delhi,1
CMP_108019,2023-10-04 16:55:09,UPI Fraud,1720.03,Kolkata,113,Pune,0
CMP_108020,2024-06-16 04:46:08,Phishing,11656.6,Indore,1186,Indore,0
CMP_108021,2023-11-28 02:10:23,UPI Fraud,49477.63,Pune,45,Pune,0
CMP_108022,2023-03-01 01:01:42,Online Shopping Scam,31442.77,Hyderabad,424,Hyderabad,0
CMP_108023,2024-02-10 04:29:19,UPI Fraud,33358.01,Mumbai,116,Mumbai,0
CMP_108024,2023-06-07 08:54:48,OTP Scam,77045.58,Mumbai,35,Mumbai,1
CMP_108025,2024-03-22 02:39:09,UPI Fraud,27667.13,Chennai,102,Chennai,0
CMP_108026,2023-06-29 03:17:37,OTP Scam,83725.26,Hyderabad,72,Kolkata,1
CMP_108027,2023-09-06 07:06:48,Fake Loan App,147409.49,Kolkata,917,Kolkata,0
CMP_108028,2024-09-27 05:37:23,Phishing,39639.39,Mumbai,667,Mumbai,0
CMP_108029,2024-10-30 01:02:11,OTP Scam,67330.11,Pune,23,Delhi,1
CMP_108030,2023-07-25 21:12:07,Phishing,24995.27,Mumbai,1142,Indore,0
CMP_108031,2024-05-02 20:15:37,UPI Fraud,9531.13,Pune,47,Mumbai,0
CMP_108032,2024-03-21 22:19:20,Credit Card Fraud,440647.37,Chennai,200,Kolkata,0
CMP_108033,2024-05-21 18:28:01,UPI Fraud,92867.27,Hyderabad,46,Mumbai,1
CMP_108034,2023-01-26 11:00:37,Phishing,60252.09,Indore,261,Indore,0
CMP_108035,2023-06-21 04:49:15,UPI Fraud,16512.64,Kolkata,51,Hyderabad,0
CMP_108036,2023-06-24 04:42:14,OTP Scam,4284.1,Indore,30,Jaipur,0
CMP_108037,2023-01-06 01:24:52,Fake Loan App,452233.19,Mumbai,814,Mumbai,0
CMP_108038,2023-05-31 07:14:47,UPI Fraud,29285.42,Mumbai,116,Mumbai,0
CMP_108039,2024-03-24 15:58:11,Credit Card Fraud,482094.74,Pune,637,Pune,0
CMP_108040,2024-08-21 21:45:56,OTP Scam,26471.96,Pune,34,Pune,0
CMP_108041,2023-12-15 00:06:09,UPI Fraud,66518.63,Pune,105,Pune,1
CMP_108042,2024-08-02 22:07:38,OTP Scam,26509.36,Jaipur,109,Jaipur,0
CMP_108043,2024-06-30 15:06:20,UPI Fraud,70306.35,Lucknow,84,Lucknow,1
CMP_108044,2024-10-10 07:27:19,UPI Fraud,4699.2,Delhi,115,Delhi,0
CMP_108045,2024-12-08 17:17:00,OTP Scam,40022.83,Indore,77,Kolkata,0
CMP_108046,2023-03-13 20:58:09,Fake Loan App,378216.64,Lucknow,1164,Lucknow,0
CMP_108047,2024-02-16 04:38:39,UPI Fraud,66771.51,Hyderabad,61,Kolkata,1
CMP_108048,2023-03-15 07:37:37,Credit Card Fraud,450873.13,Delhi,544,Bengaluru,0
CMP_108049,2024-08-24 08:42:21,UPI Fraud,61957.65,Chennai,8,Delhi,1
CMP_108050,2023-02-14 10:23:01,UPI Fraud,16651.88,Pune,97,Pune,0
CMP_108051,2024-10-03 00:50:28,Phishing,70876.86,Mumbai,835,Mumbai,0
CMP_108052,2024-03-01 23:31:06,UPI Fraud,74337.77,Indore,80,Indore,1
CMP_108053,2023-08-12 07:48:22,Online Shopping Scam,78741.92,Lucknow,117,Lucknow,1
CMP_108054,2023-07-20 03:52:34,Phishing,23117.06,Indore,148,Indore,0
CMP_108055,2024-06-30 23:22:35,UPI Fraud,7400.0,Jaipur,85,Jaipur,0
CMP_108056,2024-11-06 20:05:20,OTP Scam,5675.64,Lucknow,24,Jaipur,0
CMP_108057,2023-09-17 11:07:25,UPI Fraud,5142.95,Bengaluru,112,Bengaluru,0
CMP_108058,2023-01-17 15:56:10,Credit Card Fraud,324860.86,Hyderabad,842,Kolkata,0
CMP_108059,2023-01-06 05:01:04,OTP Scam,44627.59,Bengaluru,55,Bengaluru,0
CMP_108060,2023-01-10 14:13:12,OTP Scam,61123.6,Kolkata,117,Kolkata,1
CMP_108061,2024-05-21 20:28:07,OTP Scam,38629.2,Bengaluru,28,Bengaluru,0
CMP_108062,2024-03-27 06:00:15,Fake Loan App,94993.1,Bengaluru,387,Bengaluru,0
CMP_108063,2024-08-13 04:50:50,Fake Loan App,114229.51,Bengaluru,192,Bengaluru,0
CMP_108064,2023-12-05 17:40:46,UPI Fraud,66981.39,Indore,115,Kolkata,1
CMP_108065,2024-04-15 23:26:34,UPI Fraud,18363.26,Pune,105,Pune,0
CMP_108066,2024-10-13 23:37:14,Credit Card Fraud,170622.47,Pune,630,Kolkata,0
CMP_108067,2023-01-03 17:01:26,Credit Card Fraud,336583.4,Kolkata,197,Kolkata,0
CMP_108068,2023-02-08 01:08:18,OTP Scam,74113.8,Kolkata,68,Kolkata,1
CMP_108069,2024-02-14 05:29:24,Online Shopping Scam,30227.77,Mumbai,1065,Pune,0
CMP_108070,2024-09-01 02:42:56,UPI Fraud,84200.72,Jaipur,80,Jaipur,1
CMP_108071,2024-01-29 23:06:32,UPI Fraud,59458.64,Delhi,77,Delhi,1
CMP_108072,2024-08-23 08:03:18,Online Shopping Scam,80201.83,Jaipur,881,Jaipur,0
CMP_108073,2023-01-22 21:09:10,Fake Loan App,292115.68,Chennai,980,Chennai,0
CMP_108074,2023-09-04 22:44:07,UPI Fraud,88240.5,Hyderabad,51,Hyderabad,1
CMP_108075,2024-06-16 00:09:32,UPI Fraud,41119.55,Bengaluru,9,Bengaluru,0
CMP_108076,2024-09-25 18:29:43,Credit Card Fraud,351644.24,Mumbai,306,Hyderabad,0
CMP_108077,2023-10-14 03:22:44,UPI Fraud,33613.86,Lucknow,114,Jaipur,0
CMP_108078,2024-10-09 17:10:55,Online Shopping Scam,37168.03,Kolkata,1417,Kolkata,0
CMP_108079,2023-08-08 06:37:22,Online Shopping Scam,34863.95,Lucknow,1432,Lucknow,0
CMP_108080,2023-10-01 05:22:18,OTP Scam,69142.47,Pune,18,Pune,1
CMP_108081,2024-11-13 22:58:49,Phishing,69877.32,Lucknow,1135,Lucknow,0
CMP_108082,2024-01-03 23:35:26,UPI Fraud,52546.58,Kolkata,21,Mumbai,1
CMP_108083,2024-01-21 05:18:40,UPI Fraud,81908.62,Indore,68,Kolkata,1
CMP_108084,2024-11-01 13:23:02,Credit Card Fraud,376841.54,Hyderabad,1335,Hyderabad,0
CMP_108085,2023-09-16 17:17:31,Online Shopping Scam,57078.72,Hyderabad,688,Hyderabad,0
CMP_108086,2023-07-02 16:22:54,Online Shopping Scam,94470.63,Pune,1297,Pune,0
CMP_108087,2023-12-31 19:23:27,Fake Loan App,336461.65,Indore,423,Indore,0
CMP_108088,2024-08-23 23:39:39,Phishing,6483.46,Bengaluru,469,Bengaluru,0
CMP_108089,2023-10-23 03:04:56,Online Shopping Scam,85931.68,Jaipur,932,Jaipur,0
CMP_108090,2023-04-06 05:07:23,Phishing,48171.78,Chennai,1242,Chennai,0
CMP_108091,2023-11-23 09:37:50,OTP Scam,85555.88,Chennai,78,Kolkata,1
CMP_108092,2024-06-10 23:15:52,UPI Fraud,89753.62,Lucknow,102,Mumbai,1
CMP_108093,2023-01-31 18:18:03,UPI Fraud,12274.23,Pune,55,Pune,0
CMP_108094,2024-02-05 11:28:22,Online Shopping Scam,26344.83,Lucknow,1037,Lucknow,0
CMP_108095,2023-07-02 20:34:45,OTP Scam,71112.87,Jaipur,47,Jaipur,1
CMP_108096,2023-02-11 02:49:58,Credit Card Fraud,255213.36,Lucknow,1184,Pune,0
CMP_108097,2023-07-16 23:05:40,UPI Fraud,3015.54,Mumbai,20,Mumbai,0
CMP_108098,2024-03-09 01:18:49,OTP Scam,17084.59,Pune,100,Pune,0
CMP_108099,2023-12-18 00:51:54,Credit Card Fraud,248409.2,Chennai,321,Chennai,0
CMP_108100,2023-06-21 05:32:58,OTP Scam,83928.43,Lucknow,60,Lucknow,1
CMP_108101,2024-09-08 02:43:50,Credit Card Fraud,324942.81,Delhi,959,Delhi,0
CMP_108102,2024-08-11 18:48:13,UPI Fraud,61168.44,Chennai,12,Chennai,1
CMP_108103,2024-06-22 01:17:47,UPI Fraud,67832.01,Mumbai,97,Mumbai,1
CMP_108104,2023-03-03 06:23:06,OTP Scam,9842.63,Chennai,31,Chennai,0
CMP_108105,2023-04-08 12:13:08,Credit Card Fraud,106893.48,Hyderabad,493,Hyderabad,0
CMP_108106,2023-09-05 01:32:39,UPI Fraud,12269.24,Indore,94,Indore,0
CMP_108107,2024-06-19 21:18:16,Online Shopping Scam,52128.01,Hyderabad,780,Hyderabad,0
CMP_108108,2024-04-01 05:10:12,OTP Scam,13212.18,Jaipur,11,Jaipur,0
CMP_108109,2024-02-05 01:24:25,UPI Fraud,63621.06,Indore,80,Delhi,1
CMP_108110,2024-05-14 22:32:39,Credit Card Fraud,115788.94,Hyderabad,915,Hyderabad,0
CMP_108111,2024-04-20 01:36:22,Fake Loan App,328667.17,Pune,265,Pune,0
CMP_108112,2023-10-21 06:22:00,Phishing,29101.97,Hyderabad,1003,Delhi,0
CMP_108113,2024-09-18 11:51:50,OTP Scam,7203.04,Jaipur,45,Jaipur,0
CMP_108114,2023-11-07 11:36:50,Phishing,5543.49,Kolkata,617,Kolkata,0
CMP_108115,2024-12-17 17:05:48,UPI Fraud,34776.83,Mumbai,39,Mumbai,0
CMP_108116,2023-03-24 23:01:30,OTP Scam,20918.93,Jaipur,43,Jaipur,0
CMP_108117,2024-01-14 02:19:20,Online Shopping Scam,45137.41,Pune,1274,Pune,0
CMP_108118,2024-04-28 02:53:42,UPI Fraud,80342.73,Chennai,79,Chennai,1
CMP_108119,2023-01-02 23:32:21,UPI Fraud,21466.8,Lucknow,74,Kolkata,0
CMP_108120,2024-04-22 15:32:54,OTP Scam,7083.34,Indore,119,Delhi,0
CMP_108121,2024-05-13 00:48:58,OTP Scam,27345.1,Bengaluru,113,Mumbai,0
CMP_108122,2024-03-31 05:20:03,OTP Scam,86255.41,Hyderabad,31,Hyderabad,1
CMP_108123,2024-11-20 12:39:12,Credit Card Fraud,344690.95,Bengaluru,266,Bengaluru,0
CMP_108124,2024-07-10 15:07:47,UPI Fraud,5312.61,Bengaluru,114,Bengaluru,0
CMP_108125,2023-12-22 18:46:28,Credit Card Fraud,321463.65,Mumbai,168,Mumbai,0
CMP_108126,2024-11-07 06:04:56,Phishing,19053.64,Lucknow,903,Lucknow,0
CMP_108127,2024-12-25 16:46:28,UPI Fraud,87564.48,Delhi,25,Kolkata,1
CMP_108128,2023-09-17 16:13:59,OTP Scam,41077.76,Kolkata,41,Kolkata,0
CMP_108129,2023-05-07 00:07:16,UPI Fraud,33677.01,Indore,111,Indore,0
CMP_108130,2024-07-04 04:39:38,UPI Fraud,65073.43,Kolkata,95,Mumbai,1
CMP_108131,2023-07-14 03:33:55,OTP Scam,61818.62,Bengaluru,5,Bengaluru,1
CMP_108132,2024-08-06 02:58:47,OTP Scam,80099.17,Kolkata,90,Mumbai,1
CMP_108133,2023-10-25 12:06:05,UPI Fraud,84935.98,Pune,107,Delhi,1
CMP_108134,2024-12-20 22:46:41,Fake Loan App,258128.54,Pune,1415,Pune,0
CMP_108135,2023-02-09 09:33:33,OTP Scam,60746.58,Delhi,36,Delhi,1
CMP_108136,2023-03-01 03:06:48,Phishing,11729.1,Hyderabad,861,Hyderabad,0
CMP_108137,2023-04-14 23:47:20,OTP Scam,94018.66,Mumbai,27,Mumbai,1
CMP_108138,2023-08-15 01:50:53,UPI Fraud,97989.32,Mumbai,67,Delhi,1
CMP_108139,2024-02-04 03:27:08,OTP Scam,56262.49,Jaipur,37,Delhi,1
CMP_108140,2024-07-22 12:12:17,Phishing,38992.64,Pune,747,Pune,0
CMP_108141,2023-05-29 01:27:08,UPI Fraud,91247.72,Indore,55,Indore,1
CMP_108142,2023-04-20 02:42:27,OTP Scam,53769.72,Kolkata,81,Delhi,1
CMP_108143,2024-12-03 18:31:24,Phishing,13477.77,Hyderabad,714,Hyderabad,0
CMP_108144,2023-12-08 04:06:59,Online Shopping Scam,90820.5,Indore,262,Indore,0
CMP_108145,2024-07-18 16:46:05,OTP Scam,77590.38,Mumbai,26,Mumbai,1
CMP_108146,2023-05-19 00:10:43,Credit Card Fraud,391917.45,Kolkata,682,Kolkata,0
CMP_108147,2023-05-13 23:41:32,UPI Fraud,31712.37,Mumbai,92,Mumbai,0
CMP_108148,2023-08-08 02:32:04,Phishing,30442.38,Chennai,291,Chennai,0
CMP_108149,2023-08-09 23:13:12,Credit Card Fraud,146806.15,Lucknow,1111,Pune,0
CMP_108150,2024-06-22 13:18:19,OTP Scam,55085.08,Pune,120,Pune,0
CMP_108151,2023-05-28 05:40:17,Credit Card Fraud,408476.24,Hyderabad,642,Kolkata,0
CMP_108152,2023-11-17 03:44:29,Credit Card Fraud,343430.98,Pune,71,Kolkata,1
CMP_108153,2024-09-29 12:39:07,Credit Card Fraud,171478.46,Lucknow,281,Lucknow,0
CMP_108154,2024-11-22 22:39:10,Credit Card Fraud,491220.13,Bengaluru,1096,Bengaluru,0
